id,heroname_en,heroname_ja,slug,URL,Icon,wp_id
s4_mack_costume_novelist,Mack C,マック-コス,mack2,https://bbcamp.info/herodb/mack2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Mack2.jpg,112138
s4_tettukh_costume_cheerleader,Tettukh C,テトゥク-コス,tettukh2,https://bbcamp.info/herodb/Tettukh2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tettukh2.jpg,102299
s4_griffin_costume_priest,Griffin C,グリフィン-コス,griffin2,https://bbcamp.info/herodb/Griffin2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Griffin2.jpg,99866
s4_rokkamush_costume_mason,Rokkamush C,ロッカムッシュ-コス,rokkamush2,https://bbcamp.info/herodb/rokkamush2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rokkamush2.jpg,110928
s4_zila_lei_costume_dancer,Zila Lei C,ジーラ・レイ-コス,zila_lei2,https://bbcamp.info/herodb/Zila_Lei2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zila_Lei2.jpg,104176
fables_puss_in_boots_costume_highwaycat,Puss in Boots C,長靴をはいた猫-コス,puss_in_boots2,https://bbcamp.info/herodb/Puss-in-Boots2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Puss-In-Boots2.jpg,92874
fables_hansel_costume_vampire_hunter,Hansel C,ヘンゼル-コス,hansel2,https://bbcamp.info/herodb/Hansel2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hansel2m.jpg,92875
s4_helo_costume_baker,Helo C,ヘロ-コス,helo2,https://bbcamp.info/herodb/Helo2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Helo2.jpg,102300
s4_poppy_costume_lodger,Poppy C,ポピー-コス,poppy2,https://bbcamp.info/herodb/Poppy2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Poppy2.jpg,107899
s4_vollermork_costume_bartender,Vollermork C,ヴォーラモルク-コス,vollermork2,https://bbcamp.info/herodb/vollermork2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vollermork2.jpg,110929
wonderland_queen_costume_benefactor,Queen of Hearts C,ハートの女王-コス,queen_of_hearts2,https://bbcamp.info/herodb/Queen-of-Hearts2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Queen-Of-Hearts2.jpg,97274
wonderland_cheshire_cat_costume_malicious,Cheshire Cat C,チェシャ猫-コス,cheshire_cat2,https://bbcamp.info/herodb/cheshire-cat2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cheshire-Cat2.jpg,97275
nordic_male_lord_costume_cute,Richard C3,リチャード-コス3,richard4,https://bbcamp.info/herodb/Richard4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Richard4.jpg,98707
pirate_lady_costume_queen,Lady Locke C,レディロック-コス,lady_locke2,https://bbcamp.info/herodb/Lady_Locke2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lady_Locke2.jpg,103965
pirate_cabin_boy_costume_paper,Peters C,ピーターズ-コス,peters2,https://bbcamp.info/herodb/Peters2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Peters2.jpg,103931
lizardman_trapper_costume_fisher,Kashhrek C2,カシュレック-コス2,kashhrek3,https://bbcamp.info/herodb/Kashhrek3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kashhrek3.jpg,100724
oriental_falconer_costume_cub,Chao C2,カオ-コス2,chao3,https://bbcamp.info/herodb/Chao3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Chao3.jpg,98947
oriental_panda_warrior_costume_dueller,Hu Tao C2,フタオ-コス2,hu_tao3,https://bbcamp.info/herodb/Hu-Tao3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hu_Tao3.jpg,100725
oriental_monkey_captain_costume_reveller,Wu Kong C2,ウコン-コス2,wu_kong3,https://bbcamp.info/herodb/Wu-Kong3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Wu-Kong3.jpg,98948
pirate_dread_captain_costume_rotten,Sargasso C,サルガッソ-コス,sargasso2,https://bbcamp.info/herodb/Sargasso2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sargasso2.jpg,103930
s4_gramps_costume_gardener,Gramps C,グランプス-コス,gramps2,https://bbcamp.info/herodb/Gramps2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gramps2.jpg,99867
cultist_sorceress_costume_cute,Sartana C3,サルタナ-コス3,sartana4,https://bbcamp.info/herodb/Sartana4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sartana4.jpg,98709
nomad_female_lord_costume_cute,Elena C3,エレナ-コス3,elena4,https://bbcamp.info/herodb/elena4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Elena4.jpg,113057
oriental_female_mystic_costume_cute,Vivica C3,ビビカ-コス3,vivica4,https://bbcamp.info/herodb/Vivica4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Vivica4.jpg,98708
lionman_barbarian_costume_cute,Azlar C3,アズラル-コス3,azlar4,https://bbcamp.info/herodb/Azlar4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Azlar4.jpg,98705
magitech_sniper_costume_cute,Domitia C3,ドミシア-コス3,domitia4,https://bbcamp.info/herodb/domitia4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Domitia4.jpg,108751
forest_male_elf_costume_cute,Elkanen C3,エルカネン-コス3,elkanen4,https://bbcamp.info/herodb/Elkanen4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Elkanen4.jpg,100720
forest_titan_costume_cute,Horghall C3,ホルグホル-コス3,horghall4,https://bbcamp.info/herodb/horghall4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Horghall4.jpg,114119
nordic_ice_enchantress_costume_cute,Isarnia C3,イサルニア-コス3,isarnia4,https://bbcamp.info/herodb/isarnia4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Isarnia4.jpg,111437
oriental_enchanted_monk_costume_cute,Joon C3,ジューン-コス3,joon4,https://bbcamp.info/herodb/Joon4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Joon4.jpg,107331
exalted_female_statue_costume_cute,Justice C3,ジャスティス-コス3,justice4,https://bbcamp.info/herodb/justice4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Justice4.jpg,113862
forest_female_elf_costume_cute,Kadilen C3,カディレン-コス3,kadilen4,https://bbcamp.info/herodb/kadilen4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kadilen4.jpg,98706
tribal_chief_costume_cute,Khagan C3,カーガン-コス3,khagan4,https://bbcamp.info/herodb/khagan4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Khagan4.jpg,109760
oriental_warrior_king_costume_cute,Leonidas C3,レオニダス-コス3,leonidas4,https://bbcamp.info/herodb/Leonidas4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Leonidas4.jpg,103423
elven_archer_costume_cute,Lianna C3,リアーナ-コス3,lianna4,https://bbcamp.info/herodb/Lianna4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lianna4.jpg,107330
s4_russula_costume_painter,Russula C,ルスラ-コス,russula2,https://bbcamp.info/herodb/Russula2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Russula2.jpg,104092
exalted_warrior_costume_cute,Magni C3,マグニ-コス3,magni4,https://bbcamp.info/herodb/Magni4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Magni4.jpg,105878
nomad_female_captain_costume_cute,Marjana C3,マリャーナ-コス3,marjana4,https://bbcamp.info/herodb/Marjana4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Marjana4.jpg,103424
underworld_champion_costume_cute,Obakan C3,オバカン-コス3,obakan4,https://bbcamp.info/herodb/Obakan4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Obakan4.jpg,100719
cultist_inventor_costume_cute,Quintus C3,クインタス-コス3,quintus4,https://bbcamp.info/herodb/quintus4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Quintus4.jpg,114572
royal_knight_commander_costume_cute,Thorne C3,ソーン-コス3,thorne4,https://bbcamp.info/herodb/thorne4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Thorne4.jpg,115154
s4_kravekrush_costume_grillmaster,Kravekrush C,クラベクルシュ-コス,kravekrush2,https://bbcamp.info/herodb/kravekrush2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kravekrush2.jpg,116190
s4_lughaidh_costume_deathless,Lughaidh C,ルガイド-コス,lughaidh2,https://bbcamp.info/herodb/lughaidh2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lughaidh2.jpg,114892
s4_zenobia_costume_floral,Zenobia C,ゼノビア-コス,zenobia2,https://bbcamp.info/herodb/Zenobia2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zenobia2.jpg,107896
s4_captain_nemo_costume_machinist,Captain Nemo C,キャプテン・ネモ-コス,captain_nemo2,https://bbcamp.info/herodb/Captain-Nemo2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Captain-Nemo2.jpg,102021
s4_congalach_costume_kelp,Congalach C,コンガラック-コス,congalach2,https://bbcamp.info/herodb/congalach2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Congalach2.jpg,114423
s4_hannah_costume_drover,Hannah C,ハンナ-コス,hannah2,https://bbcamp.info/herodb/hannah2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hannah2.jpg,110927
s4_zekena_costume_vines,Zekena C,ジキーナ-コス,zekena2,https://bbcamp.info/herodb/zekena2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zekena2.jpg,113629
s4_akkorog_costume_football,Akkorog C,アコログ-コス,akkorog2,https://bbcamp.info/herodb/Akkorog2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Akkorog2.jpg,106525
s4_exeera_costume_hierophant,Exeera C,エクセーラ-コス,exeera2,https://bbcamp.info/herodb/exeera2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Exeera2.jpg,116191
s4_hulda_costume_nurse,Hulda C,ハルダ-コス,hulda2,https://bbcamp.info/herodb/hulda2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hulda2.jpg,109272
s4_xenda_costume_flame,Xenda C,ゼンダ-コス,xenda2,https://bbcamp.info/herodb/xenda2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Xenda2.jpg,112131
orc_gladiator_costume_cute,Boldtusk C3,ボルドタスク-コス3,boldtusk4,https://bbcamp.info/herodb/Boldtusk4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Boldtusk4.jpg,103557
elven_captain_costume_cute,Caedmon C3,ケドモン-コス3,caedmon4,https://bbcamp.info/herodb/Caedmon4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Caedmon4.jpg,105879
nordic_ancestral_warrior_costume_cute,Grimm C3,グリム-コス3,grimm4,https://bbcamp.info/herodb/Grimm4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Grimm4.jpg,103580
forest_mage_costume_cute,Melendor C3,メレンドル-コス3,melendor4,https://bbcamp.info/herodb/Melendor4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Melendor4.jpg,105880
forest_female_druid_costume_cute,Brienne C2,ブリーニー-コス2,brienne3,https://bbcamp.info/herodb/Brienne3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Brienne3.jpg,105881
oriental_panda_berserker_costume_cute,Gan Ju C2,ガンジュ-コス2,gan_ju3,https://bbcamp.info/herodb/Gan-Ju3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gan-Ju3.jpg,103581
nordic_swordman_costume_cute,Valen C2,ヴァレン-コス2,valen3,https://bbcamp.info/herodb/Valen3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Valen3.jpg,103583
cultist_mage_costume_cute,Balthazar C2,バルサザール-コス2,balthazar3,https://bbcamp.info/herodb/Balthazar3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Balthazar3.jpg,105882
nomad_mage_costume_cute,Jahangir C2,ジャハンギル-コス2,jahangir3,https://bbcamp.info/herodb/Jahangir3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Jahangir3.jpg,103582
dwarwen_brewmaster_costume_cute,Kiril C3,キリル-コス3,kiril4,https://bbcamp.info/herodb/Kiril4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kiril4.jpg,107332
oriental_female_templar_costume_cute,Li Xiu C3,リシウ-コス3,li_xiu4,https://bbcamp.info/herodb/Li_Xiu4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Li_Xiu4.jpg,107333
oriental_female_mage_costume_cute,Kailani C2,カイラニ-コス2,kailani3,https://bbcamp.info/herodb/Kailani3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kailani3.jpg,107334
blackguard_female_captain_costume_cute,Prisca C2,プリスカ-コス2,prisca3,https://bbcamp.info/herodb/Prisca3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Prisca3.jpg,107335
s5_ahmose_costume_reborn,Ahmose C,イアフメス-コス,ahmose2,https://bbcamp.info/herodb/ahmose2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ahmose2.jpg,108394
s5_anubis_costume_dancefloor,Anubis C,アヌビス-コス,anubis2,https://bbcamp.info/herodb/Anubis2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Anubis2.jpg,106573
s5_hathor_costume_starlit,Hathor C,ハトホル-コス,hathor2,https://bbcamp.info/herodb/Hathor2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hathor2.jpg,106575
s5_hetepheres_costume_spa,Hetepheres C,ヘテプヘレス-コス,hetepheres2,https://bbcamp.info/herodb/hetepheres2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hetepheres2.jpg,108395
s5_horus_costume_golden,Horus C,ホルス-コス,horus2,https://bbcamp.info/herodb/horus2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Horus2.jpg,112259
s5_maat_costume_river,Ma'at C,マアト-コス,maat2,https://bbcamp.info/herodb/Ma'at2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Maat2.jpg,106576
nomad_axe_adventurer_costume_cute,Colen C3,コレン-コス3,colen4,https://bbcamp.info/herodb/colen4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Colen4.jpg,108752
undead_captain_warrior_costume_cute,Cyprian C3,サイプリアン-コス3,cyprian4,https://bbcamp.info/herodb/cyprian4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cyprian4.jpg,109761
goblin_mage_costume_cute,Skittleskull C3,スキットルスカル-コス3,skittleskull4,https://bbcamp.info/herodb/skittleskull4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Skittleskull4.jpg,108753
nomad_female_berserker_costume_cute,Kelile C3,ケリレ-コス3,kelile4,https://bbcamp.info/herodb/kelile4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kelile4.jpg,109762
nomad_female_swordmaster_costume_cute,Azar C2,アザール-コス2,azar3,https://bbcamp.info/herodb/azar3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Azar3.jpg,108755
oriental_brawler_costume_cute,Bane C2,ベイン-コス2,bane3,https://bbcamp.info/herodb/bane3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Bane3.jpg,108754
forest_female_spirit_costume_cute,Belith C2,ベリス-コス2,belith3,https://bbcamp.info/herodb/belith3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Belith3.jpg,109763
nordic_chained_werewolf_costume_cute,Graymane C2,グレイメイン-コス2,graymane3,https://bbcamp.info/herodb/graymane3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Graymane3.jpg,109764
easter_archie_costume_gallant,Archie C,アーチー-コス,archie2,https://bbcamp.info/herodb/archie2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Archie2.jpg,109012
easter_jasper_costume_fisherman,Jasper C,ジャスパー-コス,jasper2,https://bbcamp.info/herodb/jasper2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Jasper2.jpg,109011
wonderland_alice_costume_warping,Alice C,アリス-コス,,,,
wonderland_hatter_costume_tea,The Hatter C,ハッター-コス,the_hatter2,https://bbcamp.info/herodb/the_hatter2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/The_Hatter2.jpg,110596
orc_troopmaster_costume_cute,Gormek C3,ゴルメク-コス3,gormek4,https://bbcamp.info/herodb/gormek4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gormek4.jpg,111438
oriental_falconer_costume_cute,Chao C3,カオ-コス3,chao4,https://bbcamp.info/herodb/chao4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Chao4.jpg,113863
oriental_panda_warrior_costume_cute,Hu Tao C3,フタオ-コス3,hu_tao4,https://bbcamp.info/herodb/hu_tao4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hu_Tao4.jpg,113058
lizardman_trapper_costume_cute,Kashhrek C3,カシュレック-コス3,kashhrek4,https://bbcamp.info/herodb/kashhrek4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Kashhrek4.jpg,113059
forest_woodsman_warrior_costume_cute,Little John C3,リトルジョン-コス3,little_john4,https://bbcamp.info/herodb/little_john4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Little_John4.jpg,111439
blackguard_knight_costume_cute,Rigard C3,リガルド-コス3,rigard4,https://bbcamp.info/herodb/rigard4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rigard4.jpg,113864
forest_archer_costume_cute,Berden C2,ベルデン-コス2,berden3,https://bbcamp.info/herodb/berden3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Berden3.jpg,111441
goblin_fighter_costume_cute,Carver C2,カーヴァー-コス2,carver3,https://bbcamp.info/herodb/carver3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Carver3.jpg,113865
forest_friar_costume_cute,Friar Tuck C2,フライアータック-コス2,friar_tuck3,https://bbcamp.info/herodb/friar_tuck3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Friar_Tuck3.jpg,113060
nomad_female_shaman_costume_cute,Hawkmoon C2,ホークムーン-コス2,hawkmoon3,https://bbcamp.info/herodb/hawkmoon3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Hawkmoon3.jpg,111440
dwarven_smasher_costume_cute,Karil C2,カリル-コス2,karil3,https://bbcamp.info/herodb/karil3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Karil3.jpg,113866
orc_warrior_costume_cute,Nashgar C2,ナシュガル-コス2,nashgar3,https://bbcamp.info/herodb/nashgar3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Nashgar3.jpg,113061
royal_female_knight_costume_cute,Sonya C3,ソーニャ-コス3,sonya4,https://bbcamp.info/herodb/sonya4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sonya4.jpg,114120
oriental_monkey_captain_costume_cute,Wu Kong C3,ウコン-コス3,wu_kong4,https://bbcamp.info/herodb/wu_kong4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Wu_Kong4.jpg,114121
lizardman_warrior_costume_cute,Isshtak C2,イシュターク-コス2,isshtak3,https://bbcamp.info/herodb/isshtak3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Isshtak3.jpg,114122
nordic_mage_costume_cute,Ulmer C2,ウルマー-コス2,ulmer3,https://bbcamp.info/herodb/ulmer3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ulmer3.jpg,114123
nomad_female_assassin_costume_cute,Scarlett C3,スカーレット-コス3,scarlett4,https://bbcamp.info/herodb/scarlett4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Scarlett4.jpg,114573
blackguard_commander_costume_cute,Tiburtus C3,トリビュータス-コス3,tiburtus4,https://bbcamp.info/herodb/tiburtus4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tiburtus4.jpg,114574
dwarven_guard_costume_cute,Boril C3,ボリル-コス3,boril4,https://bbcamp.info/herodb/boril4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Boril4.jpg,115157
undead_female_warrior_costume_cute,Sabina C3,サビーナ-コス3,sabina4,https://bbcamp.info/herodb/sabina4,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sabina4.jpg,116434
oriental_female_guard_costume_cute,Dawa C2,ダワ-コス2,dawa3,https://bbcamp.info/herodb/dawa3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Dawa3.jpg,114575
undead_horned_skeleton_costume_cute,Oberon C2,オベロン-コス2,oberon3,https://bbcamp.info/herodb/oberon3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Oberon3.jpg,114581
royal_knight_costume_cute,Gunnar C2,ガナー-コス2,gunnar3,https://bbcamp.info/herodb/gunnar3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Gunnar3.jpg,115155
blackguard_skulker_costume_cute,Renfeld C2,レンフェルド-コス2,renfeld3,https://bbcamp.info/herodb/renfeld3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Renfeld3.jpg,115156
undead_running_skeleton_costume_cute,Tyrum C2,タイラム-コス2,tyrum3,https://bbcamp.info/herodb/tyrum3,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tyrum3.jpg,116435
s5_cleopatra_costume_feline,Cleopatra C,クレオパトラ-コス,cleopatra2,https://bbcamp.info/herodb/cleopatra2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Cleopatra2.jpg,111228
s5_tetisheri_costume_molten,Tetisheri C,テティシュリ-コス,tetisheri2,https://bbcamp.info/herodb/tetisheri2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Tetisheri2.jpg,112246
s5_meresankh_costume_disco,Meresankh C,メレスアンク-コス,meresankh2,https://bbcamp.info/herodb/meresankh2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Meresankh2.jpg,113697
s5_sobek_costume_guardian,Sobek C,セベク-コス,sobek2,https://bbcamp.info/herodb/sobek2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sobek2.jpg,114068
s5_bastet_costume_forest,Bastet C,バステット-コス,bastet2,https://bbcamp.info/herodb/bastet2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Bastet2.jpg,114558
s5_azmia_costume_dancing,Azmia C,アズミア-コス,azmia2,https://bbcamp.info/herodb/azmia2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Azmia2.jpg,113705
s5_ahhotep_costume_champion,Ahhotep C,アハテップ-コス,ahhotep2,https://bbcamp.info/herodb/ahhotep2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ahhotep2.jpg,114069
s5_aqeela_costume_sorcerer,Aqeela C,アキーラ-コス,aqeela2,https://bbcamp.info/herodb/aqeela2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Aqeela2.jpg,114563
s5_eset_costume_goldensun,Eset C,イセット-コス,eset2,https://bbcamp.info/herodb/eset2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Eset2.jpg,121773
s5_el_naddaha_costume_sea,El Naddaha C,エル・ナダハ-コス,el_naddaha2,https://bbcamp.info/herodb/el_naddaha2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/El_Naddaha2.jpg,118664
s5_sneferu_costume_vanquisher,Sneferu C,セネフェル-コス,sneferu2,https://bbcamp.info/herodb/sneferu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sneferu2.jpg,122389
s5_set_costume_tyrant,Set C,セト-コス,set2,https://bbcamp.info/herodb/set2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Set2.jpg,121187
s5_khonshu_costume_knight,Khonshu C,コンシュ-コス,khonshu2,https://bbcamp.info/herodb/khonshu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Khonshu2.jpg,115020
s5_papyros_costume_colossus,Papyros C,パピロス-コス,papyros2,https://bbcamp.info/herodb/papyros2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Papyros2.jpg,116391
s5_khafre_costume_aquatic,Khufu C,クフ-コス,khufu2,https://bbcamp.info/herodb/khufu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Khufu2.jpg,116792
s5_khepri_costume_overlord,Khepri C,ケプリ-コス,khepri2,https://bbcamp.info/herodb/khepri2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Khepri2.jpg,119282
s5_junaid_costume_champion,Junaid C,ジュナイダ-コス,junaid2,https://bbcamp.info/herodb/junaid2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Junaid2.jpg,116806
s5_ptolemy_costume_log,Ptolemy C,トレミー-コス,ptolemy2,https://bbcamp.info/herodb/ptolemy2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Ptolemy2.jpg,116392
s5_rekhetre_costume_artist,Rekhetre C,レケトラ-コス,rekhetre2,https://bbcamp.info/herodb/rekhetre2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Rekhetre2.jpg,119283
s5_waqas_costume_blade,Waqas C,ワカス-コス,waqas2,https://bbcamp.info/herodb/waqas2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Waqas2.jpg,120481
s5_faiez_costume_miner,Faiez C,フェーズ-コス,faiez2,https://bbcamp.info/herodb/faiez2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Faiez2.jpg,115021
s5_jarif_costume_curator,Jarif C,ジャリフ-コス,jarif2,https://bbcamp.info/herodb/jarif2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Jarif2.jpg,120146
s5_sekhmet_costume_warden,Sekhmet C,セクメト-コス,sekhmet2,https://bbcamp.info/herodb/sekhmet2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sekhmet2.jpg,120145
s5_bennu_costume_heron,Bennu C,ベヌ-コス,bennu2,https://bbcamp.info/herodb/bennu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Bennu2.jpg,117724
s5_scoratek_costume_sentinel,Scoratek C,スコラテック-コス,scoratek2,https://bbcamp.info/herodb/scoratek2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Scoratek2.jpg,118672
kingdom_diaochan_costume_flowers,Diaochan C,貂蟬（チョウ・セン）-コス,diaochan2,https://bbcamp.info/herodb/diaochan2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Diaochan2.jpg,112946
kingdom_zhuge_liang_costume_crane,Zhuge Liang C,諸葛亮（ショカツ・リョウ）-コス,zhuge_liang2,https://bbcamp.info/herodb/zhuge_liang2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zhuge_Liang2.jpg,112945
kingdom_zhang_fei_costume_bear_slayer,Zhang Fei C,張飛（チョウヒ）-コス,zhang_fei2,https://bbcamp.info/herodb/zhang_fei2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zhang_Fei2.jpg,116728
kingdom_sun_quan_costume_fire_bat,Sun Quan C,孫権（ソンケン）-コス,sun_quan2,https://bbcamp.info/herodb/sun_quan2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Sun_Quan2.jpg,117395
kingdom_lu_bu_costume_tiger_lord,Lu Bu C,呂布（リョフ）-コス,lu_bu2,https://bbcamp.info/herodb/lu_bu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Lu_Bu2.jpg,118389
kingdom_zhou_yu_costume_white_raven,Zhou Yu C,周瑜（シュウユ）-コス,zhou_yu2,https://bbcamp.info/herodb/zhou_yu2,https://bbcamp.info/wp-content/uploads/camp-img/faceicon/Zhou_Yu2.jpg,118904
